Symbol,Entry Date,Entry Time,Exit Date,Exit Time,Entry Price,Exit Price,Quantity,Gross P&L,Charges,Net P&L,Return %,Holding Time,Exit Reason
SBIN,2024-07-10,10:05:00,2024-07-10,10:15:00,847.85,847.95,115,11.500000000002615,82.143630992,-70.64363099199738,-0.07245296260053935,10,Stop Loss
SBIN,2024-07-12,09:20:00,2024-07-12,09:30:00,859.65,860.95,114,148.20000000000778,82.36138771840001,65.83861228160777,0.06718218887695805,10,Target Exit
SBIN,2024-07-12,09:55:00,2024-07-12,10:25:00,858.25,858.65,114,45.59999999999741,82.2745252816,-36.6745252816026,-0.037483992090803504,30,Stop Loss
SBIN,2024-07-16,09:35:00,2024-07-16,09:45:00,880.65,878.45,111,-244.19999999999243,82.15906167760001,-326.3590616775924,-0.33386381954524014,10,Stop Loss
SBIN,2024-07-16,09:55:00,2024-07-16,10:35:00,881.05,879.25,110,-197.999999999995,81.872606408,-279.872606407995,-0.2887800263198302,40,Target Exit
SBIN,2024-07-18,09:20:00,2024-07-18,09:40:00,883.85,881.45,107,-256.79999999999757,81.0157870296,-337.8157870295976,-0.35720505607592695,20,Stop Loss
SBIN,2024-07-19,09:20:00,2024-07-19,10:05:00,889.95,888.95,105,-105.0,80.65574957199999,-185.655749572,-0.1986797006487791,45,Stop Loss
SBIN,2024-07-22,09:20:00,2024-07-22,09:35:00,886.55,892.75,104,644.8000000000047,80.42694510720001,564.3730548928047,0.6121103140661995,15,Target Exit
SBIN,2024-07-23,09:45:00,2024-07-23,10:00:00,877.45,877.95,108,54.0,81.17469944320001,-27.174699443200012,-0.028676002898972836,15,Stop Loss
SBIN,2024-07-24,09:20:00,2024-07-24,09:35:00,863.95,861.05,110,-319.00000000001,81.163556,-400.16355600001,-0.4210718802119335,15,Target Exit
SBIN,2024-07-24,09:50:00,2024-07-24,10:10:00,864.95,864.05,108,-97.20000000000982,80.64720083200001,-177.84720083200983,-0.190384801553515,20,Target Exit
SBIN,2024-07-25,09:20:00,2024-07-25,09:55:00,847.55,842.95,108,-496.7999999999902,79.858231024,-576.6582310239902,-0.6299838434354252,35,Stop Loss
SBIN,2024-07-25,10:05:00,2024-07-25,10:15:00,841.45,844.35,106,307.3999999999976,79.2516334848,228.1483665151976,0.25578977720982266,10,Stop Loss
SBIN,2024-07-26,09:20:00,2024-07-26,10:05:00,856.85,852.75,105,-430.5000000000024,79.316170408,-509.8161704080024,-0.5666560190376183,45,Target Exit
SBIN,2024-07-30,10:05:00,2024-07-30,10:15:00,870.05,872.05,101,202.0,78.7486134696,123.2513865304,0.14025754355804068,10,Stop Loss
SBIN,2024-07-31,09:20:00,2024-07-31,09:30:00,868.75,869.45,101,70.7000000000046,78.6635930432,-7.963593043195402,-0.009075966143680208,10,Stop Loss
SBIN,2024-08-02,09:20:00,2024-08-02,09:40:00,853.65,848.65,103,-515.0,78.5595143944,-593.5595143944,-0.6750675021360589,20,Stop Loss
SBIN,2024-08-02,09:50:00,2024-08-02,10:00:00,849.25,846.85,100,-239.99999999999773,77.56364135999999,-317.56364135999775,-0.37393422591698294,10,Stop Loss
SBIN,2024-08-05,09:20:00,2024-08-05,09:30:00,819.75,823.85,102,418.2000000000023,77.2843567072,340.9156432928023,0.40772311416417284,10,Stop Loss
SBIN,2024-08-06,09:55:00,2024-08-06,10:10:00,820.05,816.75,104,-343.19999999999527,77.6628767872,-420.86287678719526,-0.4934770356254019,15,Stop Loss
SBIN,2024-08-08,09:20:00,2024-08-08,09:40:00,806.95,806.45,103,-51.5,76.9698385152,-128.4698385152,-0.15456719568554012,20,Stop Loss
SBIN,2024-08-08,10:00:00,2024-08-08,10:10:00,806.75,805.25,103,-154.5,76.932671336,-231.432671336,-0.2785149227374609,10,Stop Loss
SBIN,2024-08-12,09:20:00,2024-08-12,10:15:00,817.55,818.65,100,110.00000000000227,76.52887712,33.47112288000227,0.040940765555626285,55,Target Exit
SBIN,2024-08-16,09:55:00,2024-08-16,10:05:00,805.85,807.65,101,181.7999999999954,76.419146076,105.3808539239954,0.12947506252115,10,Stop Loss
SBIN,2024-08-21,09:20:00,2024-08-21,09:35:00,819.45,817.65,100,-180.00000000000682,76.51310296,-256.5131029600068,-0.31303081696260515,15,Stop Loss
SBIN,2024-08-21,09:45:00,2024-08-21,09:55:00,816.95,815.05,99,-188.100000000009,76.128416968,-264.228416968009,-0.3266997868618358,10,Stop Loss
SBIN,2024-08-22,10:00:00,2024-08-22,10:35:00,820.05,821.55,97,145.5,75.7471311952,69.7528688048,0.08768998722708009,35,Target Exit
SBIN,2024-08-23,09:20:00,2024-08-23,09:35:00,821.25,816.95,97,-417.0999999999956,75.6261529504,-492.7261529503956,-0.6185267654604912,15,Stop Loss
SBIN,2024-08-27,09:35:00,2024-08-27,09:55:00,814.55,815.85,95,123.50000000000648,74.965797288,48.534202712006476,0.06272007173739,20,Target Exit
SBIN,2024-08-28,09:20:00,2024-08-28,09:50:00,816.1,814.4,95,-161.50000000000432,74.93614946,-236.43614946000432,-0.3049628199072667,30,Stop Loss
SBIN,2024-09-02,09:50:00,2024-09-02,10:00:00,814.65,814.25,94,-37.59999999999786,74.6306839216,-112.23068392159786,-0.14655906781739955,10,Stop Loss
SBIN,2024-09-03,09:20:00,2024-09-03,09:35:00,821.05,818.95,93,-195.29999999999154,74.50644052,-269.80644051999155,-0.35334565759945674,15,Stop Loss
SBIN,2024-09-03,10:00:00,2024-09-03,10:20:00,819.55,820.05,91,45.5,73.9387092336,-28.438709233599994,-0.0381323028834505,20,Target Exit
SBIN,2024-09-04,09:20:00,2024-09-04,09:55:00,815.6,815.95,91,31.85000000000207,73.80595235479998,-41.955952354797915,-0.056529477866760144,35,Target Exit
SBIN,2024-09-05,09:20:00,2024-09-05,09:50:00,816.45,817.9,91,131.9499999999938,73.8626173996,58.087382600393795,0.07818272836286523,30,Target Exit
SBIN,2024-09-06,09:20:00,2024-09-06,09:55:00,806.35,800.15,93,-576.6000000000042,73.90627469200001,-650.5062746920042,-0.8674509984151393,35,Stop Loss
SBIN,2024-09-06,10:05:00,2024-09-06,10:15:00,796.55,796.45,89,-8.899999999991905,72.60205675200001,-81.50205675199192,-0.11496496725272672,10,Stop Loss
SBIN,2024-09-09,09:20:00,2024-09-09,09:30:00,779.95,778.4,91,-141.0500000000062,72.5934061836,-213.6434061836062,-0.3010102876186149,10,Stop Loss
SBIN,2024-09-10,09:30:00,2024-09-10,09:40:00,783.55,781.15,89,-213.59999999999798,72.1282491608,-285.728249160798,-0.40972876853444745,10,Stop Loss
SBIN,2024-09-10,09:50:00,2024-09-10,10:00:00,778.45,780.15,88,149.599999999994,71.7916627968,77.808337203194,0.1135828441179646,10,Stop Loss
SBIN,2024-09-11,09:20:00,2024-09-11,09:30:00,779.55,782.95,88,299.200000000008,71.869612,227.33038800000799,0.3313834729826765,10,Target Exit
SBIN,2024-09-12,10:00:00,2024-09-12,10:25:00,775.35,776.35,90,90.0,72.23236592800001,17.767634071999993,0.025461811614826267,25,Target Exit
SBIN,2024-09-13,09:20:00,2024-09-13,09:40:00,787.85,789.15,89,115.69999999999595,72.360616128,43.33938387199595,0.061808639886814634,20,Target Exit
SBIN,2024-09-16,09:50:00,2024-09-16,10:00:00,790.75,790.05,89,-62.30000000000405,72.4016334512,-134.70163345120403,-0.19140075870398113,10,Stop Loss
SBIN,2024-09-17,09:20:00,2024-09-17,09:30:00,784.75,786.45,89,151.30000000000405,72.2720414768,79.02795852320405,0.11315126985006181,10,Target Exit
SBIN,2024-09-17,10:00:00,2024-09-17,10:10:00,784.25,781.9,89,-209.15000000000202,72.1518613236,-281.301861323602,-0.4030213670451652,10,Stop Loss
SBIN,2024-09-18,09:20:00,2024-09-18,09:30:00,786.45,785.95,87,-43.5,71.7062767888,-115.2062767888,-0.16837816492239605,10,Target Exit
SBIN,2024-09-19,09:55:00,2024-09-19,10:20:00,793.45,794.85,86,120.39999999999804,71.6875747088,48.712425291198045,0.07138742830646566,25,Stop Loss
SBIN,2024-09-20,09:40:00,2024-09-20,09:50:00,788.75,788.75,86,0.0,71.50791204,-71.50791204,-0.1054183644123392,10,Stop Loss
SBIN,2024-09-23,10:05:00,2024-09-23,10:20:00,793.75,793.65,86,-8.600000000001955,71.6595164864,-80.25951648640195,-0.11757482730108323,15,Stop Loss
SBIN,2024-09-24,09:20:00,2024-09-24,09:30:00,799.85,797.95,84,-159.5999999999981,71.2305866752,-230.8305866751981,-0.34356231477211213,10,Stop Loss
SBIN,2024-09-25,09:20:00,2024-09-25,09:35:00,796.65,793.95,83,-224.09999999999434,70.36513788479999,-294.46513788479433,-0.44533643954056756,15,Stop Loss
SBIN,2024-09-25,09:55:00,2024-09-25,10:15:00,793.55,792.55,82,-82.0,69.3359571952,-151.3359571952,-0.2325701535631025,20,Stop Loss
SBIN,2024-09-26,09:40:00,2024-09-26,09:55:00,794.05,795.45,81,113.40000000000737,68.658617412,44.74138258800737,0.06956271620176198,15,Target Exit
SBIN,2024-09-30,09:20:00,2024-09-30,09:30:00,798.85,796.25,80,-208.00000000000182,68.014643008,-276.0146430080018,-0.43189372693246825,10,Stop Loss
SBIN,2024-09-30,09:45:00,2024-09-30,09:55:00,794.45,793.25,79,-94.80000000000359,66.8649312808,-161.6649312808036,-0.2575859443892058,10,Stop Loss
SBIN,2024-09-30,10:05:00,2024-09-30,10:25:00,794.25,793.35,78,-70.19999999999823,66.0169549728,-136.21695497279822,-0.21987676645892065,20,Stop Loss
SBIN,2024-10-03,09:20:00,2024-10-03,09:45:00,793.95,799.45,78,429.0,66.3130757952,362.6869242048,0.5856580844637571,25,Target Exit
SBIN,2024-10-04,09:20:00,2024-10-04,09:30:00,790.05,788.4,80,-131.99999999999818,67.312812576,-199.31281257599818,-0.315348415568632,10,Stop Loss
SBIN,2024-10-07,09:35:00,2024-10-07,09:50:00,798.85,796.85,78,-156.0,66.3443775696,-222.3443775696,-0.35683406687112723,15,Stop Loss
SBIN,2024-10-09,10:00:00,2024-10-09,10:10:00,791.75,803.55,77,908.5999999999965,65.5942728056,843.0057271943965,1.382775664944737,10,Target Exit
SBIN,2024-10-10,09:20:00,2024-10-10,09:30:00,795.75,795.15,82,-49.200000000001864,69.5494232688,-118.74942326880186,-0.18198726967012538,10,Stop Loss
SBIN,2024-10-11,09:20:00,2024-10-11,09:40:00,796.95,799.85,81,234.89999999999816,68.9872493808,165.91275061919816,0.25701807681786526,20,Target Exit
SBIN,2024-10-15,09:50:00,2024-10-15,10:00:00,803.45,802.95,82,-41.0,70.2279919648,-111.2279919648,-0.16882680022403382,10,Stop Loss
SBIN,2024-10-16,09:20:00,2024-10-16,09:30:00,805.65,806.65,81,81.0,69.6397228488,11.360277151199995,0.017408345460187418,10,Target Exit
SBIN,2024-10-17,09:50:00,2024-10-17,10:00:00,808.15,808.85,80,56.00000000000364,68.97780735999999,-12.977807359996348,-0.02007332698137157,10,Stop Loss
SBIN,2024-10-18,09:20:00,2024-10-18,09:30:00,804.75,806.55,80,143.99999999999636,68.744359104,75.25564089599636,0.11689288738116863,10,Stop Loss
SBIN,2024-10-21,09:35:00,2024-10-21,09:45:00,816.85,813.95,80,-231.99999999999818,69.534753664,-301.5347536639982,-0.46142920007345006,10,Stop Loss
SBIN,2024-10-21,09:55:00,2024-10-21,10:10:00,814.75,813.55,78,-93.60000000000355,67.70700150239999,-161.30700150240352,-0.2538249132617423,15,Target Exit
SBIN,2024-10-22,09:20:00,2024-10-22,09:30:00,809.85,811.35,78,117.0,67.4348946336,49.565105366400005,0.07846515636228932,10,Stop Loss
SBIN,2024-10-23,09:20:00,2024-10-23,09:30:00,785.15,787.25,80,168.00000000000182,67.08775539199999,100.91224460800183,0.16065758869006214,10,Stop Loss
SBIN,2024-10-23,09:40:00,2024-10-23,09:50:00,780.05,785.35,82,434.6000000000056,68.4877702528,366.11222974720556,0.5723714235754206,10,Stop Loss
SBIN,2024-10-24,09:40:00,2024-10-24,10:00:00,785.75,788.9,84,264.5999999999981,70.55261542559998,194.0473845743981,0.2939978252115784,20,Target Exit
SBIN,2024-10-25,09:35:00,2024-10-25,09:45:00,792.1,787.35,84,-399.0,70.6945959888,-469.6945959888,-0.7059212641333165,10,Stop Loss
SBIN,2024-10-25,09:55:00,2024-10-25,10:05:00,783.05,781.85,82,-98.3999999999944,68.40728003679999,-166.8072800367944,-0.25978355435795053,10,Stop Loss
SBIN,2024-10-28,09:50:00,2024-10-28,10:05:00,796.05,799.65,80,288.0000000000018,68.09479545599999,219.90520454400183,0.34530683459581973,15,Target Exit
SBIN,2024-10-29,09:40:00,2024-10-29,09:50:00,792.35,793.15,81,64.79999999999632,68.480522388,-3.6805223880036806,-0.005734656149434649,10,Stop Loss
SBIN,2024-10-30,09:20:00,2024-10-30,09:30:00,828.45,825.85,78,-202.80000000000177,68.7762704304,-271.5762704304018,-0.4202724433339396,10,Stop Loss
SBIN,2024-10-31,09:20:00,2024-10-31,09:30:00,822.65,822.85,77,15.400000000003502,67.556959316,-52.1569593159965,-0.08233916100406669,10,Target Exit
SBIN,2024-11-04,09:20:00,2024-11-04,09:30:00,813.75,816.85,77,238.70000000000175,66.96980949120001,171.73019050880174,0.2740721615238123,10,Stop Loss
SBIN,2024-11-05,09:20:00,2024-11-05,09:30:00,834.05,832.45,76,-121.59999999999309,67.51549710399999,-189.11549710399308,-0.2983468381991378,10,Target Exit
SBIN,2024-11-05,09:55:00,2024-11-05,10:05:00,832.25,836.65,76,334.3999999999983,67.66290840639999,266.7370915935983,0.421712054502851,10,Target Exit
SBIN,2024-11-06,09:25:00,2024-11-06,09:50:00,851.65,853.45,75,135.00000000000512,68.19872982,66.80127018000512,0.10458329153995988,25,Target Exit
SBIN,2024-11-07,09:20:00,2024-11-07,09:30:00,849.45,851.45,76,152.0,68.9395284384,83.0604715616,0.1286598318441344,10,Stop Loss
SBIN,2024-11-07,10:05:00,2024-11-07,10:30:00,849.75,847.15,76,-197.60000000000173,68.7389869344,-266.33898693440176,-0.4124107507384552,25,Stop Loss
SBIN,2024-11-08,09:20:00,2024-11-08,09:30:00,857.85,862.55,74,347.79999999999495,67.91668128959998,279.883318710395,0.44089374711195806,10,Target Exit
SBIN,2024-11-08,10:00:00,2024-11-08,10:10:00,857.45,857.95,76,38.0,69.5145483904,-31.514548390399995,-0.04836026711761618,10,Stop Loss
SBIN,2024-11-12,09:50:00,2024-11-12,10:00:00,846.75,846.45,76,-22.799999999996544,68.60828584320001,-91.40828584319655,-0.14204199624445876,10,Target Exit
SBIN,2024-11-13,09:20:00,2024-11-13,09:35:00,829.05,825.55,78,-273.0,68.7810247488,-341.7810247488,-0.5285336239792535,15,Target Exit
SBIN,2024-11-13,09:50:00,2024-11-13,10:20:00,824.85,817.75,76,-539.6000000000017,66.5010562176,-606.1010562176017,-0.9668441410680757,30,Stop Loss
SBIN,2024-11-14,09:55:00,2024-11-14,10:05:00,811.65,813.9,74,166.5,64.15442926319999,102.34557073680001,0.17039958765477733,10,Target Exit
SBIN,2024-11-18,09:30:00,2024-11-18,09:40:00,801.95,800.65,75,-97.50000000000512,64.07436432,-161.57436432000512,-0.26863580741942367,10,Stop Loss
SBIN,2024-11-21,09:20:00,2024-11-21,09:30:00,775.6,767.25,76,-634.6000000000017,62.4485989616,-697.0485989616018,-1.1825286348117616,10,Stop Loss
SBIN,2024-11-21,09:40:00,2024-11-21,09:50:00,765.25,765.35,73,7.30000000000166,59.57458354880001,-52.27458354879835,-0.09357597982358411,10,Stop Loss
SBIN,2024-11-22,09:55:00,2024-11-22,10:10:00,795.95,797.85,70,132.9999999999984,59.49894361599999,73.50105638399842,0.1319197300332907,15,Target Exit
SBIN,2024-11-26,09:20:00,2024-11-26,10:10:00,844.25,843.05,66,-79.200000000003,59.36672707679999,-138.56672707680298,-0.248681772555528,50,Target Exit
SBIN,2024-11-27,09:20:00,2024-11-27,10:50:00,839.45,832.75,66,-442.200000000003,58.795433875200004,-500.995433875203,-0.9042634948120847,90,Stop Loss
SBIN,2024-11-28,09:20:00,2024-11-28,09:35:00,836.55,837.25,63,44.100000000002865,56.2279402944,-12.127940294397135,-0.0230120122885607,15,Target Exit
SBIN,2024-11-29,09:45:00,2024-11-29,10:10:00,840.05,837.15,63,-182.69999999999857,56.3171985936,-239.01719859359855,-0.4516307109338703,25,Stop Loss
SBIN,2024-12-02,09:20:00,2024-12-02,09:40:00,838.15,839.65,62,93.0,55.47311695359999,37.52688304640001,0.07221527258843885,20,Target Exit
SBIN,2024-12-02,10:05:00,2024-12-02,10:15:00,836.25,836.25,62,0.0,55.287685319999994,-55.287685319999994,-0.10663519999999999,10,Stop Loss
SBIN,2024-12-04,09:20:00,2024-12-04,09:45:00,853.05,857.55,60,270.0,54.752751935999996,215.24724806400002,0.4205444152628803,25,Target Exit
SBIN,2024-12-05,09:20:00,2024-12-05,09:40:00,858.15,857.65,61,-30.5,55.8008712288,-86.30087122879999,-0.16486259754122237,20,Stop Loss
SBIN,2024-12-05,09:50:00,2024-12-05,10:25:00,858.05,861.05,61,183.0,55.931684557599986,127.0683154424,0.24276990133442108,35,Target Exit
SBIN,2024-12-06,09:20:00,2024-12-06,09:50:00,862.85,865.45,61,158.6000000000014,56.2282189288,102.37178107120138,0.19449799144695168,30,Target Exit
SBIN,2024-12-09,09:20:00,2024-12-09,10:35:00,866.75,859.85,61,-420.8999999999986,56.10918357760001,-477.0091835775986,-0.9022004824459161,75,Target Exit
SBIN,2024-12-11,09:20:00,2024-12-11,09:55:00,867.55,868.45,58,52.200000000005275,53.690167087999995,-1.4901670879947204,-0.002961504927659383,35,Stop Loss
SBIN,2024-12-12,09:25:00,2024-12-12,09:40:00,862.05,856.95,59,-300.89999999999463,54.042144096,-354.94214409599465,-0.6978677041934818,15,Stop Loss
SBIN,2024-12-12,09:50:00,2024-12-12,10:25:00,856.85,856.45,57,-22.799999999998704,52.06644712560001,-74.86644712559871,-0.15328779142206655,35,Target Exit
SBIN,2024-12-13,09:20:00,2024-12-13,09:30:00,847.65,844.95,57,-153.8999999999961,51.4229317632,-205.3229317631961,-0.4249580248451521,10,Stop Loss
SBIN,2024-12-13,09:40:00,2024-12-13,09:50:00,845.45,842.05,56,-190.4000000000051,50.364188,-240.7641880000051,-0.5085292447808967,10,Stop Loss
SBIN,2024-12-16,09:20:00,2024-12-16,09:30:00,859.25,858.15,54,-59.40000000000123,49.439994969599994,-108.83999496960122,-0.23457148238580422,10,Stop Loss
SBIN,2024-12-17,09:20:00,2024-12-17,09:50:00,861.05,858.55,53,-132.5,48.578445828799985,-181.0784458288,-0.3967916438766623,30,Stop Loss
SBIN,2024-12-18,09:20:00,2024-12-18,09:30:00,845.75,846.15,53,21.199999999998795,47.812597143199994,-26.6125971432012,-0.05937031917233492,10,Stop Loss
SBIN,2024-12-18,10:00:00,2024-12-18,10:10:00,844.15,843.45,53,-37.099999999996385,47.6846733328,-84.78467333279639,-0.1895055165077216,10,Stop Loss
SBIN,2024-12-19,09:20:00,2024-12-19,09:45:00,821.55,826.45,54,264.6000000000049,47.477504591999995,217.1224954080049,0.4894147589312995,25,Target Exit
SBIN,2024-12-20,09:20:00,2024-12-20,09:30:00,829.95,829.05,55,-49.500000000005,48.644199119999996,-98.144199120005,-0.21500572130852352,10,Stop Loss
SBIN,2024-12-20,09:50:00,2024-12-20,10:00:00,828.85,826.65,54,-118.80000000000246,47.651266871999994,-166.45126687200246,-0.37189248573325034,10,Stop Loss
SBIN,2024-12-23,10:00:00,2024-12-23,10:15:00,817.75,817.15,54,-32.40000000000123,47.06766588959999,-79.46766588960122,-0.17996006632834272,15,Target Exit
SBIN,2024-12-24,09:35:00,2024-12-24,09:55:00,820.05,820.05,53,0.0,46.34648375279999,-46.34648375279999,-0.1066352,20,Target Exit
SBIN,2024-12-26,09:55:00,2024-12-26,10:05:00,819.05,817.55,53,-79.5,46.23883460479998,-125.73883460479999,-0.28965641189182595,10,Stop Loss
SBIN,2024-12-27,09:35:00,2024-12-27,09:45:00,811.15,813.15,53,106.0,45.91166217039999,60.08833782960001,0.13976973718794308,10,Stop Loss
SBIN,2024-12-30,09:20:00,2024-12-30,09:30:00,796.35,797.4,54,56.699999999997544,45.8926965,10.807303499997545,0.02513156903371062,10,Stop Loss
SBIN,2024-12-30,09:40:00,2024-12-30,09:55:00,796.35,796.95,54,32.40000000000123,45.877067323199995,-13.477067323198767,-0.03133990340930209,15,Target Exit
SBIN,2025-01-01,09:20:00,2025-01-01,09:45:00,794.85,790.45,54,-237.59999999999877,45.6170352912,-283.2170352911988,-0.6598427266528247,25,Stop Loss
SBIN,2025-01-01,09:55:00,2025-01-01,10:15:00,791.25,791.85,53,31.800000000001205,44.7392570568,-12.939257056798795,-0.030854587753551627,20,Target Exit
SBIN,2025-01-02,09:40:00,2025-01-02,09:55:00,793.75,792.05,53,-90.10000000000241,44.80214554239999,-134.9021455424024,-0.32067067726614745,15,Stop Loss
SBIN,2025-01-03,09:55:00,2025-01-03,10:05:00,803.1,802.45,51,-33.14999999999884,43.6544305668,-76.80443056679884,-0.18751951522848678,10,Stop Loss
SBIN,2025-01-06,09:20:00,2025-01-06,09:30:00,791.25,786.65,51,-234.60000000000116,42.8804129304,-277.48041293040114,-0.6876198938894182,10,Stop Loss
SBIN,2025-01-06,09:40:00,2025-01-06,09:50:00,784.05,785.45,50,70.00000000000455,41.84868659999999,28.151313400004554,0.07180999528092483,10,Stop Loss
SBIN,2025-01-07,09:50:00,2025-01-07,10:00:00,777.85,776.45,51,-71.39999999999884,42.2566342968,-113.65663429679884,-0.2865027263354088,10,Stop Loss
SBIN,2025-01-08,09:20:00,2025-01-08,09:35:00,777.95,777.45,50,-25.0,41.462347519999994,-66.46234752,-0.17086534486792207,15,Stop Loss
SBIN,2025-01-08,09:50:00,2025-01-08,10:10:00,776.55,775.65,50,-44.99999999999886,41.374839359999996,-86.37483935999886,-0.2224578954606886,20,Stop Loss
SBIN,2025-01-09,09:20:00,2025-01-09,09:55:00,759.65,767.95,50,415.0000000000034,40.769632879999996,374.2303671200034,0.9852704985717196,35,Target Exit
SBIN,2025-01-10,09:20:00,2025-01-10,09:30:00,754.75,749.45,53,-280.8999999999976,42.47527797760001,-323.3752779775976,-0.8084028273202987,10,Stop Loss
SBIN,2025-01-10,09:40:00,2025-01-10,09:50:00,751.05,748.25,51,-142.79999999999768,40.75322161679999,-183.55322161679766,-0.47920681403368015,10,Stop Loss
SBIN,2025-01-13,09:20:00,2025-01-13,10:15:00,737.65,739.45,51,91.80000000000348,40.1753657496,51.62463425040348,0.13722601916899183,55,Target Exit
SBIN,2025-01-14,09:55:00,2025-01-14,10:05:00,740.85,739.05,51,-91.80000000000348,40.231307282399996,-132.03130728240347,-0.34944309406763424,10,Stop Loss
SBIN,2025-01-16,10:00:00,2025-01-16,10:15:00,770.1,769.4,48,-33.60000000000218,39.395877696,-72.99587769600218,-0.1974740231138872,15,Stop Loss
SBIN,2025-01-17,09:20:00,2025-01-17,10:15:00,764.85,767.05,48,105.59999999999673,39.216687091199994,66.38331290879674,0.1808178970517006,55,Target Exit
SBIN,2025-01-21,09:20:00,2025-01-21,09:30:00,777.35,774.75,48,-124.80000000000109,39.7083105408,-164.5083105408011,-0.44088974973950246,10,Stop Loss
SBIN,2025-01-21,09:40:00,2025-01-21,09:50:00,773.95,773.45,47,-23.5,38.77413249280001,-62.27413249280001,-0.1711973050455456,10,Stop Loss
SBIN,2025-01-21,10:00:00,2025-01-21,10:10:00,772.65,770.95,46,-78.19999999999686,37.8498797856,-116.04987978559686,-0.32651568932892405,10,Stop Loss
SBIN,2025-01-22,09:20:00,2025-01-22,09:30:00,755.95,755.75,47,-9.400000000002137,37.8810674824,-47.281067482402136,-0.13307495987830484,10,Stop Loss
SBIN,2025-01-22,09:45:00,2025-01-22,09:55:00,751.85,753.95,46,96.60000000000105,36.9420213568,59.65797864320105,0.17249618663297506,10,Stop Loss
SBIN,2025-01-23,09:20:00,2025-01-23,09:30:00,747.25,743.95,47,-155.09999999999786,37.3513254064,-192.45132540639787,-0.5479704317430518,10,Stop Loss
SBIN,2025-01-24,09:30:00,2025-01-24,09:40:00,745.45,743.95,46,-69.0,36.521577382400004,-105.52157738240001,-0.3077265188007244,10,Stop Loss
SBIN,2025-01-24,09:50:00,2025-01-24,10:15:00,742.05,739.45,46,-119.59999999999582,36.322255224,-155.92225522399582,-0.45679054565055044,25,Stop Loss
SBIN,2025-01-27,09:20:00,2025-01-27,09:40:00,743.75,747.95,45,189.00000000000205,35.811028764,153.18897123600203,0.45770747708235904,20,Target Exit
SBIN,2025-01-28,09:45:00,2025-01-28,10:00:00,751.35,750.4,45,-42.750000000002046,36.026665109999996,-78.77666511000204,-0.23299295374992285,15,Stop Loss
SBIN,2025-01-30,09:20:00,2025-01-30,09:35:00,758.45,756.95,44,-66.0,35.5436360576,-101.5436360576,-0.3042797693190058,15,Stop Loss
SBIN,2025-01-31,09:20:00,2025-01-31,10:00:00,763.15,762.75,43,-17.199999999999022,34.981758111199994,-52.18175811119902,-0.159015823678173,40,Target Exit
SBIN,2025-02-01,09:20:00,2025-02-01,09:50:00,771.35,775.45,42,172.20000000000095,34.65704074559999,137.54295925440096,0.42455854841511925,30,Target Exit
SBIN,2025-02-03,09:20:00,2025-02-03,09:45:00,758.45,755.15,44,-145.200000000003,35.492696518399995,-180.692696518403,-0.5414532525018219,25,Stop Loss
SBIN,2025-02-03,09:55:00,2025-02-03,10:05:00,754.45,756.15,43,73.09999999999707,34.6409146208,38.45908537919707,0.11854958372323306,10,Stop Loss
SBIN,2025-02-05,09:20:00,2025-02-05,09:30:00,776.35,776.75,42,16.799999999999045,34.7810251152,-17.981025115200957,-0.05514518523861954,10,Stop Loss
SBIN,2025-02-06,09:25:00,2025-02-06,09:35:00,764.45,763.05,43,-60.20000000000391,35.013710620000005,-95.21371062000392,-0.28965561384002764,10,Stop Loss
SBIN,2025-02-07,09:20:00,2025-02-07,09:30:00,741.55,742.25,43,30.100000000001955,34.0217525984,-3.9217525983980437,-0.012299042384189132,10,Stop Loss
SBIN,2025-02-07,10:05:00,2025-02-07,10:15:00,745.95,734.9,43,-475.15000000000293,33.898541722800005,-509.04854172280295,-1.5870149714592223,10,Stop Loss
SBIN,2025-02-10,10:05:00,2025-02-10,10:15:00,735.75,734.85,40,-35.99999999999909,31.359585023999998,-67.35958502399909,-0.2288806830581009,10,Stop Loss
SBIN,2025-02-11,09:25:00,2025-02-11,09:35:00,731.95,733.75,40,71.99999999999818,31.266962527999997,40.73303747199819,0.1391250682150358,10,Stop Loss
SBIN,2025-02-11,10:00:00,2025-02-11,10:20:00,729.95,730.05,40,3.999999999996362,31.137918399999997,-27.137918400003635,-0.0929444427700652,20,Target Exit
SBIN,2025-02-12,09:25:00,2025-02-12,09:35:00,730.1,725.65,40,-178.00000000000182,31.027258479999993,-209.02725848000182,-0.7157487278455068,10,Stop Loss
SBIN,2025-02-12,09:45:00,2025-02-12,09:55:00,719.85,718.55,39,-50.70000000000266,29.904316977599997,-80.60431697760265,-0.2871122259359683,10,Stop Loss
SBIN,2025-02-12,10:05:00,2025-02-12,10:30:00,720.75,723.35,39,101.40000000000089,30.039573002399997,71.36042699760088,0.2538681288102702,25,Target Exit
SBIN,2025-02-13,09:25:00,2025-02-13,09:35:00,729.75,732.45,39,105.30000000000177,30.4163709408,74.88362905920178,0.26311655399795075,10,Stop Loss
SBIN,2025-02-17,09:20:00,2025-02-17,10:25:00,718.85,717.35,40,-60.0,30.623294847999993,-90.623294848,-0.31516761093413087,65,Target Exit
SBIN,2025-02-18,09:20:00,2025-02-18,09:30:00,720.25,718.25,39,-78.0,29.903393364,-107.903393364,-0.384137962651857,10,Stop Loss
